global_round, entropy_ratio, recall, specificity       , average_accuracy   , TP, FP, TN , FN
          19,          0.35,    0.6, 0.9983606557377049, 0.7991803278688525 ,  6,  1, 609,  4
          19,          0.4 ,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          19,          0.45,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          19,          0.5 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          19,          0.55,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          19,          0.6 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          19,          0.65,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          19,          0.7 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          19,          0.75,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          19,          0.8 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          19,          0.85,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          19,          0.9 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          19,          0.95,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          19,          1.0 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          20,          0.1 ,    0.5, 1.0               , 0.75               ,  5,  0, 610,  5
          20,          0.15,    0.5, 0.9983606557377049, 0.7491803278688525 ,  5,  1, 609,  5
          20,          0.2 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          20,          0.25,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          20,          0.3 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          20,          0.35,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          20,          0.4 ,    0.6, 1.0               , 0.8                ,  6,  0, 610,  4
          20,          0.45,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          20,          0.5 ,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          20,          0.55,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          20,          0.6 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          20,          0.65,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          20,          0.7 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          20,          0.75,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          20,          0.8 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          20,          0.85,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          20,          0.9 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          20,          0.95,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          20,          1.0 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          21,          0.1 ,    0.4, 1.0               , 0.7                ,  4,  0, 610,  6
          21,          0.15,    0.3, 1.0               , 0.65               ,  3,  0, 610,  7
          21,          0.2 ,    0.4, 0.9983606557377049, 0.6991803278688524 ,  4,  1, 609,  6
          21,          0.25,    0.6, 1.0               , 0.8                ,  6,  0, 610,  4
          21,          0.3 ,    0.5, 0.9967213114754099, 0.7483606557377049 ,  5,  2, 608,  5
          21,          0.35,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          21,          0.4 ,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          21,          0.45,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          21,          0.5 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          21,          0.55,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          21,          0.6 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          21,          0.65,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          21,          0.7 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          21,          0.75,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          21,          0.8 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          21,          0.85,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          21,          0.9 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          21,          0.95,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          21,          1.0 ,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          22,          0.1 ,    0.4, 1.0               , 0.7                ,  4,  0, 610,  6
          22,          0.15,    0.5, 1.0               , 0.75               ,  5,  0, 610,  5
          22,          0.2 ,    0.5, 0.9983606557377049, 0.7491803278688525 ,  5,  1, 609,  5
          22,          0.25,    0.6, 1.0               , 0.8                ,  6,  0, 610,  4
          22,          0.3 ,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          22,          0.35,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          22,          0.4 ,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          22,          0.45,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          22,          0.5 ,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          22,          0.55,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          22,          0.6 ,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          22,          0.65,    0.6, 0.9983606557377049, 0.7991803278688525 ,  6,  1, 609,  4
          22,          0.7 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          22,          0.75,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          22,          0.8 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          22,          0.85,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          22,          0.9 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          22,          0.95,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          22,          1.0 ,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          23,          0.1 ,    0.6, 1.0               , 0.8                ,  6,  0, 610,  4
          23,          0.15,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          23,          0.2 ,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          23,          0.25,    0.6, 1.0               , 0.8                ,  6,  0, 610,  4
          23,          0.3 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          23,          0.35,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          23,          0.4 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          23,          0.45,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          23,          0.5 ,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          23,          0.55,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          23,          0.6 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          23,          0.65,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          23,          0.7 ,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          23,          0.75,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          23,          0.8 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          23,          0.85,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          23,          0.9 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          23,          0.95,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          23,          1.0 ,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          24,          0.1 ,    0.5, 0.9983606557377049, 0.7491803278688525 ,  5,  1, 609,  5
          24,          0.15,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          24,          0.2 ,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          24,          0.25,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          24,          0.3 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          24,          0.35,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          24,          0.4 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          24,          0.45,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          24,          0.5 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          24,          0.55,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          24,          0.6 ,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          24,          0.65,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          24,          0.7 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          24,          0.75,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          24,          0.8 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          24,          0.85,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          24,          0.9 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          24,          0.95,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          24,          1.0 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          25,          0.1 ,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          25,          0.15,    0.6, 1.0               , 0.8                ,  6,  0, 610,  4
          25,          0.2 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          25,          0.25,    0.6, 0.9983606557377049, 0.7991803278688525 ,  6,  1, 609,  4
          25,          0.3 ,    0.6, 1.0               , 0.8                ,  6,  0, 610,  4
          25,          0.35,    0.6, 1.0               , 0.8                ,  6,  0, 610,  4
          25,          0.4 ,    0.6, 0.9967213114754099, 0.798360655737705  ,  6,  2, 608,  4
          25,          0.45,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          25,          0.5 ,    0.6, 0.9983606557377049, 0.7991803278688525 ,  6,  1, 609,  4
          25,          0.55,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          25,          0.6 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          25,          0.65,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          25,          0.7 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          25,          0.75,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          25,          0.8 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          25,          0.85,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          25,          0.9 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          25,          0.95,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          25,          1.0 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          26,          0.1 ,    0.6, 1.0               , 0.8                ,  6,  0, 610,  4
          26,          0.15,    0.6, 1.0               , 0.8                ,  6,  0, 610,  4
          26,          0.2 ,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          26,          0.25,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          26,          0.3 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          26,          0.35,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          26,          0.4 ,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          26,          0.45,    0.6, 0.9983606557377049, 0.7991803278688525 ,  6,  1, 609,  4
          26,          0.5 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          26,          0.55,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          26,          0.6 ,    0.7, 0.9967213114754099, 0.8483606557377049 ,  7,  2, 608,  3
          26,          0.65,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          26,          0.7 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          26,          0.75,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          26,          0.8 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          26,          0.85,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          26,          0.9 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          26,          0.95,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          26,          1.0 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          27,          0.1 ,    0.5, 1.0               , 0.75               ,  5,  0, 610,  5
          27,          0.15,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          27,          0.2 ,    0.6, 1.0               , 0.8                ,  6,  0, 610,  4
          27,          0.25,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          27,          0.3 ,    0.6, 1.0               , 0.8                ,  6,  0, 610,  4
          27,          0.35,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          27,          0.4 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          27,          0.45,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          27,          0.5 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          27,          0.55,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          27,          0.6 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          27,          0.65,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          27,          0.7 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          27,          0.75,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          27,          0.8 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          27,          0.85,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          27,          0.9 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          27,          0.95,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          27,          1.0 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          28,          0.1 ,    0.6, 1.0               , 0.8                ,  6,  0, 610,  4
          28,          0.15,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          28,          0.2 ,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          28,          0.25,    0.5, 0.9983606557377049, 0.7491803278688525 ,  5,  1, 609,  5
          28,          0.3 ,    0.6, 0.9983606557377049, 0.7991803278688525 ,  6,  1, 609,  4
          28,          0.35,    0.6, 0.9983606557377049, 0.7991803278688525 ,  6,  1, 609,  4
          28,          0.4 ,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          28,          0.45,    0.6, 0.9983606557377049, 0.7991803278688525 ,  6,  1, 609,  4
          28,          0.5 ,    0.6, 0.9983606557377049, 0.7991803278688525 ,  6,  1, 609,  4
          28,          0.55,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          28,          0.6 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          28,          0.65,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          28,          0.7 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          28,          0.75,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          28,          0.8 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          28,          0.85,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          28,          0.9 ,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          28,          0.95,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          28,          1.0 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          29,          0.1 ,    0.1, 1.0               , 0.55               ,  1,  0, 610,  9
          29,          0.15,    0.1, 1.0               , 0.55               ,  1,  0, 610,  9
          29,          0.2 ,    0.2, 1.0               , 0.6                ,  2,  0, 610,  8
          29,          0.25,    0.1, 1.0               , 0.55               ,  1,  0, 610,  9
          29,          0.3 ,    0.3, 1.0               , 0.65               ,  3,  0, 610,  7
          29,          0.35,    0.3, 1.0               , 0.65               ,  3,  0, 610,  7
          29,          0.4 ,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          29,          0.45,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          29,          0.5 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          29,          0.55,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          29,          0.6 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          29,          0.65,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          29,          0.7 ,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          29,          0.75,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          29,          0.8 ,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          29,          0.85,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          29,          0.9 ,    0.7, 0.9967213114754099, 0.8483606557377049 ,  7,  2, 608,  3
          29,          0.95,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          29,          1.0 ,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          30,          0.1 ,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          30,          0.15,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          30,          0.2 ,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          30,          0.25,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          30,          0.3 ,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          30,          0.35,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          30,          0.4 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          30,          0.45,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          30,          0.5 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          30,          0.55,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          30,          0.6 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          30,          0.65,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          30,          0.7 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          30,          0.75,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          30,          0.8 ,    0.8, 0.9967213114754099, 0.898360655737705  ,  8,  2, 608,  2
          30,          0.85,    0.8, 0.9967213114754099, 0.898360655737705  ,  8,  2, 608,  2
          30,          0.9 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          30,          0.95,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          30,          1.0 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          31,          0.1 ,    0.4, 0.9983606557377049, 0.6991803278688524 ,  4,  1, 609,  6
          31,          0.15,    0.5, 1.0               , 0.75               ,  5,  0, 610,  5
          31,          0.2 ,    0.6, 0.9983606557377049, 0.7991803278688525 ,  6,  1, 609,  4
          31,          0.25,    0.5, 0.9967213114754099, 0.7483606557377049 ,  5,  2, 608,  5
          31,          0.3 ,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          31,          0.35,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          31,          0.4 ,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          31,          0.45,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          31,          0.5 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          31,          0.55,    0.7, 0.9967213114754099, 0.8483606557377049 ,  7,  2, 608,  3
          31,          0.6 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          31,          0.65,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          31,          0.7 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          31,          0.75,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          31,          0.8 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          31,          0.85,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          31,          0.9 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          31,          0.95,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          31,          1.0 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          32,          0.1 ,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          32,          0.15,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          32,          0.2 ,    0.7, 0.9967213114754099, 0.8483606557377049 ,  7,  2, 608,  3
          32,          0.25,    0.7, 0.9967213114754099, 0.8483606557377049 ,  7,  2, 608,  3
          32,          0.3 ,    0.8, 0.9967213114754099, 0.898360655737705  ,  8,  2, 608,  2
          32,          0.35,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          32,          0.4 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          32,          0.45,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          32,          0.5 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          32,          0.55,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          32,          0.6 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          32,          0.65,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          32,          0.7 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          32,          0.75,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          32,          0.8 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          32,          0.85,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          32,          0.9 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          32,          0.95,    0.8, 0.9967213114754099, 0.898360655737705  ,  8,  2, 608,  2
          32,          1.0 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          33,          0.1 ,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          33,          0.15,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          33,          0.2 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          33,          0.25,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          33,          0.3 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          33,          0.35,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          33,          0.4 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          33,          0.45,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          33,          0.5 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          33,          0.55,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          33,          0.6 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          33,          0.65,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          33,          0.7 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          33,          0.75,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          33,          0.8 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          33,          0.85,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          33,          0.9 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          33,          0.95,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          33,          1.0 ,    1.0, 1.0               , 1.0                , 10,  0, 610,  0
          34,          0.1 ,    0.6, 1.0               , 0.8                ,  6,  0, 610,  4
          34,          0.15,    0.5, 0.9950819672131147, 0.7475409836065574 ,  5,  3, 607,  5
          34,          0.2 ,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          34,          0.25,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          34,          0.3 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          34,          0.35,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          34,          0.4 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          34,          0.45,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          34,          0.5 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          34,          0.55,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          34,          0.6 ,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          34,          0.65,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          34,          0.7 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          34,          0.75,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          34,          0.8 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          34,          0.85,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          34,          0.9 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          34,          0.95,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          34,          1.0 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          35,          0.1 ,    0.5, 1.0               , 0.75               ,  5,  0, 610,  5
          35,          0.15,    0.3, 0.9983606557377049, 0.6491803278688525 ,  3,  1, 609,  7
          35,          0.2 ,    0.4, 1.0               , 0.7                ,  4,  0, 610,  6
          35,          0.25,    0.4, 0.9983606557377049, 0.6991803278688524 ,  4,  1, 609,  6
          35,          0.3 ,    0.6, 0.9983606557377049, 0.7991803278688525 ,  6,  1, 609,  4
          35,          0.35,    0.6, 0.9983606557377049, 0.7991803278688525 ,  6,  1, 609,  4
          35,          0.4 ,    0.7, 0.9983606557377049, 0.8491803278688524 ,  7,  1, 609,  3
          35,          0.45,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          35,          0.5 ,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          35,          0.55,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          35,          0.6 ,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          35,          0.65,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          35,          0.7 ,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          35,          0.75,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          35,          0.8 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          35,          0.85,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          35,          0.9 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          35,          0.95,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          35,          1.0 ,    0.9, 0.9983606557377049, 0.9491803278688524 ,  9,  1, 609,  1
          36,          0.1 ,    0.6, 1.0               , 0.8                ,  6,  0, 610,  4
          36,          0.15,    0.7, 1.0               , 0.85               ,  7,  0, 610,  3
          36,          0.2 ,    0.8, 1.0               , 0.9                ,  8,  0, 610,  2
          36,          0.25,    0.6, 0.9983606557377049, 0.7991803278688525 ,  6,  1, 609,  4
          36,          0.3 ,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          36,          0.35,    0.9, 1.0               , 0.95               ,  9,  0, 610,  1
          36,          0.4 ,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          36,          0.45,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          36,          0.5 ,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
          36,          0.55,    0.8, 0.9983606557377049, 0.8991803278688525 ,  8,  1, 609,  2
